region;soil;ground;litter_source;litter_type;year;A;W;E;N
north;org;above;natmort;fine_woody_litter;1982;0.000750522314128955;3.00613707416249e-05;0.000123818946982704;0.00068029900267424
north;org;above;natmort;fine_woody_litter;1983;0.000750522314128955;3.00613707416249e-05;0.000123818946982704;0.00068029900267424
north;org;above;natmort;fine_woody_litter;1984;0.000764116391478245;3.06058670096161e-05;0.000126061657573586;0.00069262113765797
north;org;above;natmort;fine_woody_litter;1985;0.000778212007321394;3.11704518670087e-05;0.000128387110498723;0.00070539788422453
north;org;above;natmort;fine_woody_litter;1986;0.000792837438850861;3.17562579265844e-05;0.000130799970845517;0.000718654873784825
north;org;above;natmort;fine_woody_litter;1987;0.000808023129699191;3.2364504575572e-05;0.000133305261114238;0.000732419701484889
north;org;above;natmort;fine_woody_litter;1988;0.000823801901466154;3.29965064481408e-05;0.000135908396115138;0.000746722117941284
north;org;above;natmort;fine_woody_litter;1989;0.000840209190523221;3.36536829103516e-05;0.000138615222035757;0.000761594243888751
north;org;above;natmort;fine_woody_litter;1990;0.00186982266057025;7.48937522073941e-05;0.000308477800749875;0.00169487098147101
north;org;above;natmort;fine_woody_litter;1991;0.00186989100245464;7.48964895686757e-05;0.000308489075591408;0.00169493292888405
north;org;above;natmort;fine_woody_litter;1992;0.00187000002092414;7.49008561871863e-05;0.000308507061135398;0.00169503174694007
north;org;above;natmort;fine_woody_litter;1993;0.00187025708369523;7.49111525622841e-05;0.000308549470589488;0.00169526475739626
north;org;above;natmort;fine_woody_litter;1994;0.00187053569523233;7.49223120502192e-05;0.000308595435095128;0.00169551730038832
north;org;above;natmort;fine_woody_litter;1995;0.00187091786144267;7.49376193101337e-05;0.000308658483743843;0.00169586370886526
north;org;above;natmort;fine_woody_litter;1996;0.00187123852661911;7.49504632117359e-05;0.000308711386134264;0.00169615437070918
north;org;above;natmort;fine_woody_litter;1997;0.00213522994855145;8.55243580286104e-05;0.000352263908505387;0.00193544519214673
north;org;above;natmort;fine_woody_litter;1998;0.00239906127264999;9.60918402975215e-05;0.000395790018410389;0.00217459089545172
north;org;above;natmort;fine_woody_litter;1999;0.00266982772869479;0.000106937101879125;0.000440460265829503;0.00242002283869607
north;org;above;natmort;fine_woody_litter;2000;0.0029340539268028;0.00011752040040529;0.000484051520878258;0.00265952646926021
north;org;above;natmort;fine_woody_litter;2001;0.00320557137190129;0.00012839574205239;0.000528845664245662;0.00290563913457587
north;org;above;natmort;fine_woody_litter;2002;0.003207170823294;0.000128459806371857;0.000529109536995968;0.00290708893182614
north;org;above;natmort;fine_woody_litter;2003;0.00320875145984479;0.0001285231170829;0.000529370305729419;0.0029085216746625
north;org;above;natmort;fine_woody_litter;2004;0.00321031906112678;0.000128585905680155;0.000529628923942855;0.00290994260188698
north;org;above;natmort;fine_woody_litter;2005;0.00321210441158126;0.00012865741598825;0.000529923465769404;0.00291156090438211
north;org;above;natmort;fine_woody_litter;2006;0.00321354660087524;0.000128715181342098;0.000530161393884756;0.00291286815390673
north;org;above;natmort;fine_woody_litter;2007;0.00321419698393545;0.000128741231741838;0.000530268692154421;0.002913457683277
north;org;above;natmort;fine_woody_litter;2008;0.0034046529795871;0.000136369743496208;0.00056168955784247;0.00308609348831035
north;org;above;natmort;fine_woody_litter;2009;0.0038761236943456;0.000155254000077737;0.00063947139901575;0.00351345061147939
north;org;above;natmort;fine_woody_litter;2010;0.00408694700017331;0.000163698302716249;0.000674252403171895;0.00370454804055654
north;org;above;natmort;fine_woody_litter;2011;0.00408585965708396;0.000163654750348629;0.000674073016531687;0.00370356243572464
north;org;above;natmort;fine_woody_litter;2012;0.00408464281681684;0.000163606011109682;0.000673872265830896;0.00370245945023767
north;org;above;natmort;fine_woody_litter;2013;0.00408400247011214;0.000163580362705456;0.000673766623329417;0.00370187901816207
north;org;above;natmort;fine_woody_litter;2014;0.00408389473324512;0.000163576047420166;0.000673748849220408;0.00370178136179422
north;org;above;natmort;fine_woody_litter;2015;0.00408359260499979;0.000163563945995567;0.000673699004997942;0.00370150750245638
north;org;above;natmort;fine_woody_litter;2016;0.00408354555626332;0.000163562061508613;0.000673691243036844;0.00370146485587827
north;org;above;natmort;fine_woody_litter;2017;0.00420791604248287;0.000168543588673333;0.000694209517243392;0.00381419850302568
north;org;above;natmort;fine_woody_litter;2018;0.00433158936638635;0.000173497191745117;0.00071461277567729;0.00392630021849112
north;org;above;natmort;fine_woody_litter;2019;0.00445472403930449;0.00017842921972624;0.000734927169068082;0.00403791368234668
north;org;above;natmort;fine_woody_litter;2020;0.00445430409429118;0.000178412399276669;0.000734857887784421;0.00403753302987526
north;org;above;natmort;fine_woody_litter;2021;0.00445360481177294;0.000178384390261297;0.0007347425222271;0.00403689917636979
north;org;above;natmort;fine_woody_litter;2022;0.00445360481177294;0.000178384390261297;0.0007347425222271;0.00403689917636979
north;org;below;natmort;fine_woody_litter;1982;0.00190254867654811;4.70824544476357e-05;5.93912396350286e-06;0.000772157053282427
north;org;below;natmort;fine_woody_litter;1983;0.00190254867654811;4.70824544476357e-05;5.93912396350286e-06;0.000772157053282427
north;org;below;natmort;fine_woody_litter;1984;0.00193700920274819;4.79352505810836e-05;6.04669826079818e-06;0.000786142996818701
north;org;below;natmort;fine_woody_litter;1985;0.00197274111206342;4.88195096875123e-05;6.15824139317198e-06;0.000800644936319699
north;org;below;natmort;fine_woody_litter;1986;0.00200981608622009;4.97370056777045e-05;6.27397712712419e-06;0.000815691964103121
north;org;below;natmort;fine_woody_litter;1987;0.0020483112987968;5.06896483695506e-05;6.3941463728905e-06;0.000831315401377085
north;org;below;natmort;fine_woody_litter;1988;0.00208830995143863;5.16794967577626e-05;6.51900885832449e-06;0.000847549015864796
north;org;below;natmort;fine_woody_litter;1989;0.00212990187414848;5.270877386931e-05;6.64884500280746e-06;0.000864429265435205
north;org;below;natmort;fine_woody_litter;1990;0.00473993718944427;0.000117299430788582;1.47965068617339e-05;0.00192372262431968
north;org;below;natmort;fine_woody_litter;1991;0.00474011043380921;0.00011730371807438;1.47970476730004e-05;0.00192379293624388
north;org;below;natmort;fine_woody_litter;1992;0.00474038679194137;0.000117310557121038;1.47979103711408e-05;0.00192390509730636
north;org;below;natmort;fine_woody_litter;1993;0.00474103843736978;0.000117326683418661;1.47999445913567e-05;0.00192416957023154
north;org;below;natmort;fine_woody_litter;1994;0.00474174470819105;0.000117344161533245;1.48021493338744e-05;0.00192445621309272
north;org;below;natmort;fine_woody_litter;1995;0.00474271348660578;0.000117368135934606;1.4805173537759e-05;0.00192484939571938
north;org;below;natmort;fine_woody_litter;1996;0.00474352636198013;0.000117388252196679;1.48077110642227e-05;0.00192517930446836
north;org;below;natmort;fine_woody_litter;1997;0.00541273568588989;0.000133949204301243;1.68967599181228e-05;0.00219678060747251
north;org;below;natmort;fine_woody_litter;1998;0.00608153916720698;0.0001505001130016;1.89845418664781e-05;0.00246821719762367
north;org;below;natmort;fine_woody_litter;1999;0.00676792297339606;0.000167486082762503;2.11272037398627e-05;0.00274678883352491
north;org;below;natmort;fine_woody_litter;2000;0.00743772744696879;0.000184061763061536;2.32181104529959e-05;0.00301863168041999
north;org;below;natmort;fine_woody_litter;2001;0.00812601498500338;0.00020109484455682;2.53667151438038e-05;0.0032979759535684
north;org;below;natmort;fine_woody_litter;2002;0.00813006954017531;0.000201195182809156;2.53793721160431e-05;0.00329962151113679
north;org;below;natmort;fine_woody_litter;2003;0.00813407640035949;0.000201294340751565;2.53918802003994e-05;0.00330124771150205
north;org;below;natmort;fine_woody_litter;2004;0.00813805021657821;0.00020139268095353;2.54042851324898e-05;0.00330286050084067
north;org;below;natmort;fine_woody_litter;2005;0.00814257601958288;0.00020150468119638;2.54184131836721e-05;0.0033046973162425
north;org;below;natmort;fine_woody_litter;2006;0.00814623192065462;0.000201595153938442;2.54298256904484e-05;0.00330618107843657
north;org;below;natmort;fine_woody_litter;2007;0.00814788061971015;0.000201635954365331;2.54349723803544e-05;0.0033068502095974
north;org;below;natmort;fine_woody_litter;2008;0.00863068012566254;0.000213583814636421;2.69421118037576e-05;0.00350279633619995
north;org;below;natmort;fine_woody_litter;2009;0.011286649858682;0.000275689988518009;3.32806570978834e-05;0.00448865299097811
north;org;below;natmort;fine_woody_litter;2010;0.0119005334760697;0.000290684833715482;3.509080009196e-05;0.00473279191349286
north;org;below;natmort;fine_woody_litter;2011;0.0118973673075742;0.000290607496244479;3.50814640915229e-05;0.00473153274165132
north;org;below;natmort;fine_woody_litter;2012;0.0118938240640887;0.000290520948263629;3.50710162196627e-05;0.00473012360867847
north;org;below;natmort;fine_woody_litter;2013;0.0118919594772968;0.000290475403490141;3.5065518160059e-05;0.00472938207038455
north;org;below;natmort;fine_woody_litter;2014;0.011891645764838;0.000290467740686275;3.50645931241182e-05;0.00472925730826432
north;org;below;natmort;fine_woody_litter;2015;0.0118907660158964;0.000290446251760984;3.50619990308112e-05;0.00472890743582499
north;org;below;natmort;fine_woody_litter;2016;0.0118906290175298;0.000290442905411219;3.50615950672155e-05;0.00472885295215308
north;org;below;natmort;fine_woody_litter;2017;0.0122527759048342;0.000299288778407445;3.61294483741179e-05;0.00487287724007071
north;org;below;natmort;fine_woody_litter;2018;0.0126128927674086;0.000308085065609702;3.71913157987802e-05;0.00501609419572498
north;org;below;natmort;fine_woody_litter;2019;0.0129714411647979;0.000316843041164633;3.82485583300819e-05;0.00515868737939799
north;org;below;natmort;fine_woody_litter;2020;0.0129702183523443;0.000316813172500724;3.82449526541309e-05;0.00515820107204851
north;org;below;natmort;fine_woody_litter;2021;0.012968182153926;0.000316763435906996;3.82389485676932e-05;0.00515739128453538
north;org;below;natmort;fine_woody_litter;2022;0.012968182153926;0.000316763435906996;3.82389485676932e-05;0.00515739128453538
south;min;NA;natmort;fine_woody_litter;1970;0.00462614760297595;0.000133885769573329;0.000216075595753597;0.00251819070553085
south;min;NA;natmort;fine_woody_litter;1971;0.00462614760297595;0.000133885769573329;0.000216075595753597;0.00251819070553085
south;min;NA;natmort;fine_woody_litter;1972;0.00462614760297595;0.000133885769573329;0.000216075595753597;0.00251819070553085
south;min;NA;natmort;fine_woody_litter;1973;0.00463212050432224;0.000134058631868691;0.000216354574793511;0.00252144198628238
south;min;NA;natmort;fine_woody_litter;1974;0.0046381088490458;0.000134231941112276;0.000216634275154323;0.00252470167346026
south;min;NA;natmort;fine_woody_litter;1975;0.00464411269711915;0.000134405699039754;0.000216914699637197;0.00252796979970984
south;min;NA;natmort;fine_woody_litter;1976;0.00465013210882575;0.000134579907395795;0.00021719585105782;0.00253124639784574
south;min;NA;natmort;fine_woody_litter;1977;0.00465616714476198;0.000134754567934124;0.000217477732246496;0.00253453150085292
south;min;NA;natmort;fine_woody_litter;1978;0.00466221786583924;0.000134929682417583;0.00021776034604824;0.00253782514188778
south;min;NA;natmort;fine_woody_litter;1979;0.00466828433328593;0.00013510525261819;0.000218043695322876;0.00254112735427932
south;min;NA;natmort;fine_woody_litter;1980;0.00511836541785215;0.000148131091296312;0.000239065838763027;0.00278612386134296
south;min;NA;natmort;fine_woody_litter;1981;0.00512578582077175;0.000148345845869815;0.000239412426922158;0.00279016307307313
south;min;NA;natmort;fine_woody_litter;1982;0.00513322777054006;0.000148561224032676;0.000239760021479825;0.00279421401358474
south;min;NA;natmort;fine_woody_litter;1983;0.00514069136114288;0.000148777228504949;0.000240108626825864;0.00279827673403789
south;min;NA;natmort;fine_woody_litter;1984;0.00514817668711343;0.000148993862022529;0.000240458247375683;0.00280235128589066
south;min;NA;natmort;fine_woody_litter;1985;0.00515568384353634;0.000149211127337268;0.000240808887570443;0.00280643772090129
south;min;NA;natmort;fine_woody_litter;1986;0.00516321292605165;0.000149429027217093;0.000241160551877247;0.00281053609113034
south;min;NA;natmort;fine_woody_litter;1987;0.00517076403085888;0.000149647564446125;0.00024151324478933;0.00281464644894293
south;min;NA;natmort;fine_woody_litter;1988;0.00517833725472116;0.000149866741824793;0.000241866970826253;0.00281876884701095
south;min;NA;natmort;fine_woody_litter;1989;0.00518593269496933;0.000150086562169958;0.000242221734534089;0.00282290333831534
south;min;NA;natmort;fine_woody_litter;1990;0.0113276651536471;0.000327835014513891;0.000529086446571016;0.00616608538104793
south;min;NA;natmort;fine_woody_litter;1991;0.01132892355848;0.000327871434125617;0.000529145223462137;0.0061667703793718
south;min;NA;natmort;fine_woody_litter;1992;0.0113308290152801;0.00032792658012872;0.000529234222505961;0.00616780759305703
south;min;NA;natmort;fine_woody_litter;1993;0.01133361970905;0.000328007345857592;0.000529364568718544;0.00616932667539431
south;min;NA;natmort;fine_woody_litter;1994;0.0113368781128361;0.000328101647625698;0.000529516760477153;0.0061711003503466
south;min;NA;natmort;fine_woody_litter;1995;0.0113400509800369;0.000328193473871507;0.000529664957039283;0.0061728274644339
south;min;NA;natmort;fine_woody_litter;1996;0.0113435728979261;0.000328295402025866;0.000529829456871845;0.0061747445802839
south;min;NA;natmort;fine_woody_litter;1997;0.0129458084040516;0.000374665849358186;0.000604665804787104;0.0070469032111502
south;min;NA;natmort;fine_woody_litter;1998;0.0145500517981079;0.000421094407162521;0.00067959593604394;0.00792015481291992
south;min;NA;natmort;fine_woody_litter;1999;0.016197742257608;0.00046878037054313;0.000756555369293536;0.00881705632942922
south;min;NA;natmort;fine_woody_litter;2000;0.0178063900594288;0.000515336396723676;0.000831691219241889;0.00969270542035139
south;min;NA;natmort;fine_woody_litter;2001;0.0194617901578204;0.000563245485483047;0.000909010750127682;0.0105938035908946
south;min;NA;natmort;fine_woody_litter;2002;0.019476270875561;0.00056366457328678;0.000909687107646133;0.0106016860045038
south;min;NA;natmort;fine_woody_litter;2003;0.0194921824049986;0.000564125070345384;0.000910430294742102;0.0106103472641478
south;min;NA;natmort;fine_woody_litter;2004;0.0195093938607097;0.000564623188691602;0.000911234198090142;0.0106197161238384
south;min;NA;natmort;fine_woody_litter;2005;0.0195253595793233;0.000565085254044208;0.000911979916224784;0.0106284068807424
south;min;NA;natmort;fine_woody_litter;2006;0.0195382758578862;0.000565459065267677;0.00091258320276575;0.0106354377097212
south;min;NA;natmort;fine_woody_litter;2007;0.0195514905868965;0.000565841513973401;0.00091320042916851;0.0106426309967985
south;min;NA;natmort;fine_woody_litter;2008;0.0207189960852056;0.000599630399572653;0.000967731643419102;0.0112781493042141
south;min;NA;natmort;fine_woody_litter;2009;0.0202785678790305;0.0005818285327338;0.00090487859769647;0.0108651011116611
south;min;NA;natmort;fine_woody_litter;2010;0.0213970603397107;0.00061392009024188;0.000954788428380371;0.0114643807920812
